system:index,key,.geo
Accipiter_gentilis1,3.811310153518934E10,
Accipiter_gentilis3,1.3620012503539894E9,
Accipiter_nisus1,3.467940337310233E9,
Accipiter_nisus2,1.8789118404289906E10,
Accipiter_nisus3,1.734362607562023E9,
Bucephala_clangula2,3.100623552874732E10,
Bucephala_clangula3,1.2906775495433989E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,8.3950989404159155E9,
Coccyzus_americanus3,3.0984840926870144E10,
Contopus_cooperi2,1.6014677358950375E10,
Contopus_cooperi3,1.939560400338846E10,
Cuculus_canorus2,2.364362084944667E10,
Cuculus_canorus3,4.212014625229335E9,
Onychorhynchus_coronatus1,1.1620338613412928E10,
Tringa_ochropus2,2.0356860450696266E10,
Tringa_ochropus3,7.449952844143652E9,
Tringa_solitaria2,1.0655322266234917E10,
Tringa_solitaria3,3.3281249343351543E10,
Vireo_olivaceus1,2.6923531386880836E10,
Vireo_olivaceus2,2.2373282153753914E10,
