system:index,key,.geo
Accipiter_gentilis1,2.372239275921146E10,
Accipiter_gentilis3,7.56676816280879E8,
Accipiter_nisus1,1.9639965940856445E9,
Accipiter_nisus2,1.0028270405245768E10,
Accipiter_nisus3,6.884914030982813E8,
Bucephala_clangula2,1.781437131928894E10,
Bucephala_clangula3,1.2934753910764809E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,9.29727918906285E9,
Coccyzus_americanus3,1.9878853380484936E10,
Contopus_cooperi2,1.1449031803791243E10,
Contopus_cooperi3,1.3390957242550337E10,
Cuculus_canorus2,1.2645855994599049E10,
Cuculus_canorus3,3.451560944770038E9,
Onychorhynchus_coronatus1,9.3269215622648E9,
Tringa_ochropus2,1.0560169560638935E10,
Tringa_ochropus3,6.256628799485347E9,
Tringa_solitaria2,6.687910152053378E9,
Tringa_solitaria3,2.1032495393472446E10,
Vireo_olivaceus1,1.748250954280818E10,
Vireo_olivaceus2,1.9816763879468967E10,
