system:index,key,.geo
Accipiter_gentilis1,6.957187616354156E10,
Accipiter_gentilis3,4.001521149878466E9,
Accipiter_nisus1,9.737506739880703E9,
Accipiter_nisus2,3.734553363967768E10,
Accipiter_nisus3,8.055034444014418E9,
Bucephala_clangula2,5.41006606812567E10,
Bucephala_clangula3,2.1368084112084984E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,1.0689438395318586E10,
Coccyzus_americanus3,3.1936965278636906E10,
Contopus_cooperi2,2.32647285839665E10,
Contopus_cooperi3,2.059230872061165E10,
Cuculus_canorus2,5.2965576483738594E10,
Cuculus_canorus3,2.1643841038452602E10,
Onychorhynchus_coronatus1,1.6538118717382507E10,
Tringa_ochropus2,4.155562568418619E10,
Tringa_ochropus3,3.413673900444218E10,
Tringa_solitaria2,1.2489078705302505E10,
Tringa_solitaria3,3.602090257288845E10,
Vireo_olivaceus1,2.703901777212446E10,
Vireo_olivaceus2,2.910891708435881E10,
