system:index,key,.geo
Accipiter_gentilis1,2.5335669643997448E10,
Accipiter_gentilis3,1.1195085686348433E9,
Accipiter_nisus1,2.29792826018469E9,
Accipiter_nisus2,1.1476383561848747E10,
Accipiter_nisus3,2.1724479078818746E9,
Bucephala_clangula2,2.0277223134813206E10,
Bucephala_clangula3,9.80690410069258E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,5.982026750922191E9,
Coccyzus_americanus3,1.4288541896301237E10,
Contopus_cooperi2,1.1344879790971949E10,
Contopus_cooperi3,7.947297227677184E9,
Cuculus_canorus2,1.5517349000886557E10,
Cuculus_canorus3,3.3023817782257824E9,
Onychorhynchus_coronatus1,5.900024318540778E9,
Tringa_ochropus2,1.1951881793074762E10,
Tringa_ochropus3,1.1928852724204845E10,
Tringa_solitaria2,7.782916421548274E9,
Tringa_solitaria3,1.6103026394392174E10,
Vireo_olivaceus1,9.790843553523277E9,
Vireo_olivaceus2,1.675627212584781E10,
