system:index,key,.geo
Accipiter_gentilis1,5.707256085376937E10,
Accipiter_gentilis3,2.0346606779060113E9,
Accipiter_nisus1,5.701365812020475E9,
Accipiter_nisus2,2.35167352011732E10,
Accipiter_nisus3,2.6812224882125063E9,
Bucephala_clangula2,4.554195678137972E10,
Bucephala_clangula3,1.955354226039914E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,1.1325983708042112E10,
Coccyzus_americanus3,3.926775676842193E10,
Contopus_cooperi2,2.7088557838262608E10,
Contopus_cooperi3,2.590878789109079E10,
Cuculus_canorus2,3.1993541471106926E10,
Cuculus_canorus3,5.057000130668827E9,
Onychorhynchus_coronatus1,1.6854829170904182E10,
Tringa_ochropus2,2.4980753563978836E10,
Tringa_ochropus3,1.1756649097951437E10,
Tringa_solitaria2,1.930471164173279E10,
Tringa_solitaria3,4.141221536784032E10,
Vireo_olivaceus1,3.390552101095513E10,
Vireo_olivaceus2,3.2089874529217854E10,
