system:index,key,.geo
Accipiter_gentilis1,3.516512512802603E10,
Accipiter_gentilis3,1.0127896545170312E9,
Accipiter_nisus1,5.490587283017486E9,
Accipiter_nisus2,1.4177724697055777E10,
Accipiter_nisus3,1.84172021385422E9,
Bucephala_clangula2,2.8602841192645786E10,
Bucephala_clangula3,1.0186297626449692E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,6.866233142459381E9,
Coccyzus_americanus3,1.7564184830119053E10,
Contopus_cooperi2,1.5222461013026093E10,
Contopus_cooperi3,8.37473292856249E9,
Cuculus_canorus2,2.1368735009665787E10,
Cuculus_canorus3,2.718301904410625E9,
Onychorhynchus_coronatus1,5.782597243825933E9,
Tringa_ochropus2,1.838183893457358E10,
Tringa_ochropus3,1.0858393041468138E10,
Tringa_solitaria2,1.1446409836084373E10,
Tringa_solitaria3,1.8588143308510773E10,
Vireo_olivaceus1,1.1096176746917336E10,
Vireo_olivaceus2,2.2482992855606716E10,
