system:index,key,.geo
Accipiter_gentilis1,3.507796751547585E10,
Accipiter_gentilis3,1.2501746187431257E9,
Accipiter_nisus1,1.9525718658926547E9,
Accipiter_nisus2,1.2175925146133827E10,
Accipiter_nisus3,1.5268520643856258E9,
Bucephala_clangula2,2.9112366995210014E10,
Bucephala_clangula3,1.2040909245748432E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,7.714187525154997E9,
Coccyzus_americanus3,2.0984160222407818E10,
Contopus_cooperi2,2.098558571905461E10,
Contopus_cooperi3,1.353509897701656E10,
Cuculus_canorus2,1.5363238745343447E10,
Cuculus_canorus3,2.8403296040360937E9,
Onychorhynchus_coronatus1,1.0484424013404062E10,
Tringa_ochropus2,1.2938786146039612E10,
Tringa_ochropus3,6.957302734151097E9,
Tringa_solitaria2,1.5926039643115482E10,
Tringa_solitaria3,2.2172612983165485E10,
Vireo_olivaceus1,1.7619341877487507E10,
Vireo_olivaceus2,2.2182811110753986E10,
