system:index,key,.geo
Accipiter_gentilis1,3.634274105422933E10,
Accipiter_gentilis3,1.7901307118655658E9,
Accipiter_nisus1,5.618848821204341E9,
Accipiter_nisus2,1.1233716575082884E10,
Accipiter_nisus3,3.4993462739283986E9,
Bucephala_clangula2,2.8834778927266495E10,
Bucephala_clangula3,1.363758421707475E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,9.258607126702658E9,
Coccyzus_americanus3,2.666665892585925E10,
Contopus_cooperi2,1.926308278045956E10,
Contopus_cooperi3,1.4541104584298601E10,
Cuculus_canorus2,1.9688845426054028E10,
Cuculus_canorus3,6.834279762997729E9,
Onychorhynchus_coronatus1,1.0795456099079771E10,
Tringa_ochropus2,1.338942777714705E10,
Tringa_ochropus3,1.6470339073075628E10,
Tringa_solitaria2,1.4850216047957376E10,
Tringa_solitaria3,2.9302211243457108E10,
Vireo_olivaceus1,1.894752538256599E10,
Vireo_olivaceus2,2.6184266908252567E10,
