system:index,key,.geo
Accipiter_gentilis1,4.306431373322092E10,
Accipiter_gentilis3,5.371925900712501E8,
Accipiter_nisus1,1.025385897978125E9,
Accipiter_nisus2,2.6955146605475925E10,
Accipiter_nisus3,1.1106122749793744E9,
Bucephala_clangula2,3.900520800142155E10,
Bucephala_clangula3,7.909497274190311E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,4.9303216184625E9,
Coccyzus_americanus3,1.722851955012687E10,
Contopus_cooperi2,1.4396965542480314E10,
Contopus_cooperi3,8.505731214688751E9,
Cuculus_canorus2,2.8748508817017796E10,
Cuculus_canorus3,2.1132436045293744E9,
Onychorhynchus_coronatus1,6.01531293631875E9,
Tringa_ochropus2,2.703091022668311E10,
Tringa_ochropus3,9.320602145210625E9,
Tringa_solitaria2,1.1306311091325937E10,
Tringa_solitaria3,1.7656784903265E10,
Vireo_olivaceus1,1.2257045924401245E10,
Vireo_olivaceus2,1.9369358770260944E10,
