system:index,key,.geo
Accipiter_gentilis1,2.6319757202172825E10,
Accipiter_gentilis3,7.314421932603124E8,
Accipiter_nisus1,9.611626109512501E8,
Accipiter_nisus2,1.0762112748975008E10,
Accipiter_nisus3,1.093646565336875E9,
Bucephala_clangula2,2.052276962700375E10,
Bucephala_clangula3,9.88614416957094E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,5.062001337505002E9,
Coccyzus_americanus3,1.5219023346640623E10,
Contopus_cooperi2,1.4047585221692816E10,
Contopus_cooperi3,8.002551915308749E9,
Cuculus_canorus2,1.255743594174657E10,
Cuculus_canorus3,1.124179287703125E9,
Onychorhynchus_coronatus1,5.397908955691252E9,
Tringa_ochropus2,1.1041531994907194E10,
Tringa_ochropus3,5.111344954836876E9,
Tringa_solitaria2,9.413380719607811E9,
Tringa_solitaria3,1.6231654026781246E10,
Vireo_olivaceus1,1.1063180105678755E10,
Vireo_olivaceus2,1.796521433039312E10,
