system:index,key,.geo
Accipiter_gentilis1,4.728794576058381E10,
Accipiter_gentilis3,7.486518482840626E8,
Accipiter_nisus1,6.554579460162499E8,
Accipiter_nisus2,2.7710811345626286E10,
Accipiter_nisus3,1.2423707304437501E9,
Bucephala_clangula2,4.423155974345724E10,
Bucephala_clangula3,6.631140981163122E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,4.3431617085112505E9,
Coccyzus_americanus3,9.765132543827497E9,
Contopus_cooperi2,1.7754567271230625E10,
Contopus_cooperi3,3.7458934095043726E9,
Cuculus_canorus2,2.9133715669948162E10,
Cuculus_canorus3,2.2995092773074994E9,
Onychorhynchus_coronatus1,2.9824240686474996E9,
Tringa_ochropus2,2.7598910099550354E10,
Tringa_ochropus3,7.023330739434376E9,
Tringa_solitaria2,1.4850911019584076E10,
Tringa_solitaria3,1.0394855099734999E10,
Vireo_olivaceus1,6.39687484603625E9,
Vireo_olivaceus2,1.3759527957809998E10,
