system:index,key,.geo
Accipiter_gentilis1,4.900309398245809E10,
Accipiter_gentilis3,2.5739661985574236E9,
Accipiter_nisus1,4.339878668438528E9,
Accipiter_nisus2,2.6950021782947964E10,
Accipiter_nisus3,5.10355102753016E9,
Bucephala_clangula2,4.2118145466647575E10,
Bucephala_clangula3,1.4492058456030876E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,8.873430695286644E9,
Coccyzus_americanus3,2.197791706593972E10,
Contopus_cooperi2,1.6525046845516811E10,
Contopus_cooperi3,1.2304972660816166E10,
Cuculus_canorus2,3.4869663771634415E10,
Cuculus_canorus3,1.1624603822671442E10,
Onychorhynchus_coronatus1,9.936628860025972E9,
Tringa_ochropus2,2.887203778049433E10,
Tringa_ochropus3,2.3001477703329746E10,
Tringa_solitaria2,1.0483260271624767E10,
Tringa_solitaria3,2.382373062118007E10,
Vireo_olivaceus1,1.760543439952127E10,
Vireo_olivaceus2,2.4279453516606853E10,
