system:index,key,.geo
Accipiter_gentilis1,4.477890235029627E10,
Accipiter_gentilis3,8.699179478618747E8,
Accipiter_nisus1,1.5039534467375004E9,
Accipiter_nisus2,2.8343418552454075E10,
Accipiter_nisus3,1.448551798648125E9,
Bucephala_clangula2,3.8318507217057205E10,
Bucephala_clangula3,9.10546565032125E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,4.330629745467503E9,
Coccyzus_americanus3,1.3347573133600622E10,
Contopus_cooperi2,1.4930082492124382E10,
Contopus_cooperi3,7.687688724194372E9,
Cuculus_canorus2,3.110740032317471E10,
Cuculus_canorus3,2.071967816104375E9,
Onychorhynchus_coronatus1,6.499396202163746E9,
Tringa_ochropus2,2.8094512462552204E10,
Tringa_ochropus3,5.579760172259998E9,
Tringa_solitaria2,8.929227560542189E9,
Tringa_solitaria3,1.3835064858161873E10,
Vireo_olivaceus1,1.0305101585091246E10,
Vireo_olivaceus2,1.5432180925128752E10,
