system:index,key,.geo
Accipiter_gentilis1,3.1705516564671535E10,
Accipiter_gentilis3,1.8318212151057222E9,
Accipiter_nisus1,4.439653981844533E9,
Accipiter_nisus2,1.3919357236577864E10,
Accipiter_nisus3,3.7227806901879296E9,
Bucephala_clangula2,2.4584201761394283E10,
Bucephala_clangula3,1.317856561006822E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,7.965826294122265E9,
Coccyzus_americanus3,1.8668755646038746E10,
Contopus_cooperi2,1.3296443974565058E10,
Contopus_cooperi3,1.125744565348461E10,
Cuculus_canorus2,2.138633285670388E10,
Cuculus_canorus3,6.447271321655357E9,
Onychorhynchus_coronatus1,8.4228377349998455E9,
Tringa_ochropus2,1.5607231568198784E10,
Tringa_ochropus3,1.7569377164960304E10,
Tringa_solitaria2,8.72112693873379E9,
Tringa_solitaria3,2.1674336350422146E10,
Vireo_olivaceus1,1.3640570765054409E10,
Vireo_olivaceus2,2.0470305463172802E10,
