system:index,key,.geo
Accipiter_gentilis1,1.7016364185388756E10,
Accipiter_gentilis3,1.1455610980999999E8,
Accipiter_nisus1,7.119080279250003E8,
Accipiter_nisus2,3.748345721662502E9,
Accipiter_nisus3,2.76436493025E8,
Bucephala_clangula2,1.544649414253625E10,
Bucephala_clangula3,2.7664538842675E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,2.069787299179999E9,
Coccyzus_americanus3,1.1373087248102512E10,
Contopus_cooperi2,1.1870994075075005E10,
Contopus_cooperi3,5.2510716630125E9,
Cuculus_canorus2,4.796058050494999E9,
Cuculus_canorus3,7.184624446075002E8,
Onychorhynchus_coronatus1,3.163825770330002E9,
Tringa_ochropus2,3.2931759936812515E9,
Tringa_ochropus3,4.807009561180002E9,
Tringa_solitaria2,1.0931862960887506E10,
Tringa_solitaria3,1.1711615992345007E10,
Vireo_olivaceus1,7.018409786354998E9,
Vireo_olivaceus2,1.0398500142758747E10,
