system:index,key,.geo
Accipiter_gentilis1,3.58003198935775E10,
Accipiter_gentilis3,1.298838297825625E9,
Accipiter_nisus1,2.2704712078389072E9,
Accipiter_nisus2,1.74440167310561E10,
Accipiter_nisus3,2.1503417604453135E9,
Bucephala_clangula2,2.8357643506148273E10,
Bucephala_clangula3,1.3865095115992891E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,7.540630158630317E9,
Coccyzus_americanus3,2.085452878708796E10,
Contopus_cooperi2,1.5496711768477417E10,
Contopus_cooperi3,1.1609373696634373E10,
Cuculus_canorus2,2.175747624935007E10,
Cuculus_canorus3,2.314720863489063E9,
Onychorhynchus_coronatus1,8.569396865365161E9,
Tringa_ochropus2,1.8382725523449684E10,
Tringa_ochropus3,8.273827939119998E9,
Tringa_solitaria2,9.250454099919607E9,
Tringa_solitaria3,2.2094501722469982E10,
Vireo_olivaceus1,1.4116926578387033E10,
Vireo_olivaceus2,2.340278456115764E10,
