system:index,key,.geo
Accipiter_gentilis1,6.297565282254212E10,
Accipiter_gentilis3,2.8580475411502137E9,
Accipiter_nisus1,5.055509365650863E9,
Accipiter_nisus2,3.4202549690390408E10,
Accipiter_nisus3,5.913240810537525E9,
Bucephala_clangula2,5.4743416083478195E10,
Bucephala_clangula3,1.564601092074514E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,9.70802114849401E9,
Coccyzus_americanus3,2.2189452922581825E10,
Contopus_cooperi2,2.3023314203954536E10,
Contopus_cooperi3,1.1358510551652796E10,
Cuculus_canorus2,4.331601735361911E10,
Cuculus_canorus3,1.5115978980142E10,
Onychorhynchus_coronatus1,9.58028797253096E9,
Tringa_ochropus2,3.674554215967479E10,
Tringa_ochropus3,2.5520527945815117E10,
Tringa_solitaria2,1.713019928886561E10,
Tringa_solitaria3,2.5052072641670433E10,
Vireo_olivaceus1,1.7086221070531069E10,
Vireo_olivaceus2,2.470305680586641E10,
