system:index,key,.geo
Accipiter_gentilis1,2.7333432333498753E10,
Accipiter_gentilis3,2.5407243464624995E8,
Accipiter_nisus1,1.584150862775E8,
Accipiter_nisus2,7.512892195479996E9,
Accipiter_nisus3,4.945891007275001E8,
Bucephala_clangula2,2.5489499927169994E10,
Bucephala_clangula3,3.4102169259887495E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,1.9481441476875005E9,
Coccyzus_americanus3,6.865623963490001E9,
Contopus_cooperi2,1.964007671100876E10,
Contopus_cooperi3,3.2621298274700007E9,
Cuculus_canorus2,8.034604772311244E9,
Cuculus_canorus3,1.0109831457974998E9,
Onychorhynchus_coronatus1,2.5953775170975E9,
Tringa_ochropus2,7.515631969247496E9,
Tringa_ochropus3,3.8209268189625E9,
Tringa_solitaria2,1.767685899132251E10,
Tringa_solitaria3,7.1414994788975E9,
Vireo_olivaceus1,4.968411255357499E9,
Vireo_olivaceus2,1.5744459718343761E10,
