system:index,key,.geo
Accipiter_gentilis1,4.917105359521815E10,
Accipiter_gentilis3,1.5403922752225008E9,
Accipiter_nisus1,2.5700449535890627E9,
Accipiter_nisus2,2.930253643988817E10,
Accipiter_nisus3,2.1767753787043743E9,
Bucephala_clangula2,4.1874527886580666E10,
Bucephala_clangula3,1.0857255652023436E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,6.051717052255003E9,
Coccyzus_americanus3,2.2334894420095654E10,
Contopus_cooperi2,1.6572978667197182E10,
Contopus_cooperi3,1.3205389091818758E10,
Cuculus_canorus2,3.327746861650224E10,
Cuculus_canorus3,3.4713661238800006E9,
Onychorhynchus_coronatus1,7.874804843410007E9,
Tringa_ochropus2,2.9471679664094097E10,
Tringa_ochropus3,8.023501797529376E9,
Tringa_solitaria2,1.1171851825802809E10,
Tringa_solitaria3,2.5124041110053787E10,
Vireo_olivaceus1,1.8213740587240654E10,
Vireo_olivaceus2,1.9105996588896576E10,
