system:index,key,.geo
Accipiter_gentilis1,5.374020264694418E10,
Accipiter_gentilis3,3.392882240073176E9,
Accipiter_nisus1,6.086878344061781E9,
Accipiter_nisus2,2.8556665120712982E10,
Accipiter_nisus3,7.016737002731313E9,
Bucephala_clangula2,4.522823394082151E10,
Bucephala_clangula3,1.6880316859219885E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,1.0090674971273264E10,
Coccyzus_americanus3,2.66785562886765E10,
Contopus_cooperi2,1.7972273139540318E10,
Contopus_cooperi3,1.5295495077947296E10,
Cuculus_canorus2,3.959709689389807E10,
Cuculus_canorus3,1.867467193799467E10,
Onychorhynchus_coronatus1,1.221947291868227E10,
Tringa_ochropus2,3.1350830141670708E10,
Tringa_ochropus3,3.278325501412416E10,
Tringa_solitaria2,1.1155678968401516E10,
Tringa_solitaria3,2.9467654981210346E10,
Vireo_olivaceus1,2.1754737148965004E10,
Vireo_olivaceus2,2.7026963184037365E10,
