system:index,key,.geo
Accipiter_gentilis1,3.2888201506267197E10,
Accipiter_gentilis3,6.194512472950779E8,
Accipiter_nisus1,1.107519034701953E9,
Accipiter_nisus2,1.3493222055357347E10,
Accipiter_nisus3,4.3228293590640616E8,
Bucephala_clangula2,2.7383068651784447E10,
Bucephala_clangula3,1.0411274746861721E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,6.36635264895125E9,
Coccyzus_americanus3,2.3840300410797207E10,
Contopus_cooperi2,1.8379378408092113E10,
Contopus_cooperi3,1.595435970969612E10,
Cuculus_canorus2,1.5229600540579922E10,
Cuculus_canorus3,1.9234301063109374E9,
Onychorhynchus_coronatus1,1.0480615231632343E10,
Tringa_ochropus2,1.321296273148868E10,
Tringa_ochropus3,4.508026876992813E9,
Tringa_solitaria2,1.3309853876390707E10,
Tringa_solitaria3,2.4623100707961906E10,
Vireo_olivaceus1,2.1291226956231434E10,
Vireo_olivaceus2,1.911532043575796E10,
