system:index,key,.geo
Accipiter_gentilis1,2.0695195793146244E10,
Accipiter_gentilis3,2.1766945316500005E8,
Accipiter_nisus1,1.6552652492499998E8,
Accipiter_nisus2,6.896003049308755E9,
Accipiter_nisus3,2.461318715725E8,
Bucephala_clangula2,1.877619680546625E10,
Bucephala_clangula3,3.7833777480587497E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,2.3931431279125E9,
Coccyzus_americanus3,9.861729573515001E9,
Contopus_cooperi2,1.3380784643678745E10,
Contopus_cooperi3,6.191551177047494E9,
Cuculus_canorus2,7.253204147768754E9,
Cuculus_canorus3,7.556862983375E8,
Onychorhynchus_coronatus1,4.558060824284999E9,
Tringa_ochropus2,6.688857317721252E9,
Tringa_ochropus3,2.6706667267625003E9,
Tringa_solitaria2,1.1639499129183746E10,
Tringa_solitaria3,1.0282127365195002E10,
Vireo_olivaceus1,8.088921811527497E9,
Vireo_olivaceus2,9.74880100945375E9,
