system:index,key,.geo
Accipiter_gentilis1,2.2476484320637188E10,
Accipiter_gentilis3,4.0800207670500004E8,
Accipiter_nisus1,1.406644605560624E9,
Accipiter_nisus2,5.949115014652193E9,
Accipiter_nisus3,8.0465587403875E8,
Bucephala_clangula2,1.944157356600062E10,
Bucephala_clangula3,6.065886133346563E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,4.4667476535175E9,
Coccyzus_americanus3,1.6411148573478128E10,
Contopus_cooperi2,1.4524676118803114E10,
Contopus_cooperi3,8.044365114026255E9,
Cuculus_canorus2,8.094542549610628E9,
Cuculus_canorus3,1.6882202979450002E9,
Onychorhynchus_coronatus1,5.432954134955624E9,
Tringa_ochropus2,5.725928028206567E9,
Tringa_ochropus3,7.111032541021871E9,
Tringa_solitaria2,1.2517690210282803E10,
Tringa_solitaria3,1.721352097759813E10,
Vireo_olivaceus1,1.056193317991376E10,
Vireo_olivaceus2,1.6213100026555624E10,
