system:index,key,.geo
Accipiter_gentilis1,2.2358113461955006E10,
Accipiter_gentilis3,1.1335245333249998E8,
Accipiter_nisus1,3.1483535704175043E9,
Accipiter_nisus2,9.3131298679525E9,
Accipiter_nisus3,2.3588121942750004E8,
Bucephala_clangula2,1.9262380703716244E10,
Bucephala_clangula3,3.067121774243751E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,2.2100141160625E9,
Coccyzus_americanus3,8.729336408707512E9,
Contopus_cooperi2,9.336714187781246E9,
Contopus_cooperi3,3.231988806900004E9,
Cuculus_canorus2,1.2801821225751253E10,
Cuculus_canorus3,6.41739803525E8,
Onychorhynchus_coronatus1,1.8820446242300017E9,
Tringa_ochropus2,1.2027355909945004E10,
Tringa_ochropus3,5.770138095175001E9,
Tringa_solitaria2,7.964747865802497E9,
Tringa_solitaria3,9.01575102318751E9,
Vireo_olivaceus1,4.595101543705005E9,
Vireo_olivaceus2,1.1543709406281252E10,
