system:index,key,.geo
Accipiter_gentilis1,4.143887765320825E10,
Accipiter_gentilis3,1.4644163843414454E9,
Accipiter_nisus1,4.147525615499821E9,
Accipiter_nisus2,9.844184680559034E9,
Accipiter_nisus3,1.6946176762294931E9,
Bucephala_clangula2,3.390293006604982E10,
Bucephala_clangula3,1.4749717452367147E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,1.0093205789901241E10,
Coccyzus_americanus3,3.262803965132551E10,
Contopus_cooperi2,2.6386645367671642E10,
Contopus_cooperi3,2.229150368835106E10,
Cuculus_canorus2,1.5395481137120079E10,
Cuculus_canorus3,4.384510938499021E9,
Onychorhynchus_coronatus1,1.7309558846228447E10,
Tringa_ochropus2,1.1948536685650509E10,
Tringa_ochropus3,9.306853178590586E9,
Tringa_solitaria2,2.1310724314081383E10,
Tringa_solitaria3,3.503102979702727E10,
Vireo_olivaceus1,2.719307126733491E10,
Vireo_olivaceus2,2.929209956825561E10,
