system:index,key,.geo
Accipiter_gentilis1,1.4310550884923756E10,
Accipiter_gentilis3,2.525088840246876E8,
Accipiter_nisus1,2.73355299889375E8,
Accipiter_nisus2,6.5251204962521925E9,
Accipiter_nisus3,1.0997157035875002E8,
Bucephala_clangula2,1.1609674897410004E10,
Bucephala_clangula3,6.626113729917186E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,4.747824435520622E9,
Coccyzus_americanus3,1.1319399057901258E10,
Contopus_cooperi2,7.002480896171877E9,
Contopus_cooperi3,7.613615312745633E9,
Cuculus_canorus2,6.905339638212504E9,
Cuculus_canorus3,8.5621935256875E8,
Onychorhynchus_coronatus1,4.926312186203749E9,
Tringa_ochropus2,6.110247282758752E9,
Tringa_ochropus3,2.3490044582456245E9,
Tringa_solitaria2,4.70835242549625E9,
Tringa_solitaria3,1.1534343085848135E10,
Vireo_olivaceus1,9.852555675688135E9,
Vireo_olivaceus2,1.0854407256854374E10,
