system:index,key,.geo
Accipiter_gentilis1,4.2204316882270584E10,
Accipiter_gentilis3,1.2694735859879627E9,
Accipiter_nisus1,3.580502523138099E9,
Accipiter_nisus2,1.6885923912674091E10,
Accipiter_nisus3,1.5134048862960544E9,
Bucephala_clangula2,3.3486090221303677E10,
Bucephala_clangula3,1.556965393985328E10,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,9.855324635807531E9,
Coccyzus_americanus3,3.211624998906453E10,
Contopus_cooperi2,2.2091203071248478E10,
Contopus_cooperi3,2.13234056151685E10,
Cuculus_canorus2,2.2037377032376827E10,
Cuculus_canorus3,6.107609857454446E9,
Onychorhynchus_coronatus1,1.45329612399706E10,
Tringa_ochropus2,1.7984454361276764E10,
Tringa_ochropus3,1.0804052070643799E10,
Tringa_solitaria2,1.4955234189248222E10,
Tringa_solitaria3,3.435676535556128E10,
Vireo_olivaceus1,2.876097893168405E10,
Vireo_olivaceus2,2.5866712228731163E10,
