system:index,key,.geo
Accipiter_gentilis1,2.7157754107797512E10,
Accipiter_gentilis3,1.7838450690499997E8,
Accipiter_nisus1,1.9486239809875E8,
Accipiter_nisus2,1.2077582356805004E10,
Accipiter_nisus3,1.230723867025E8,
Bucephala_clangula2,2.479991875733001E10,
Bucephala_clangula3,4.02698645045375E9,
Coccyzus_americanus1,0.0,
Coccyzus_americanus2,1.8919552249675007E9,
Coccyzus_americanus3,1.7022211229199984E10,
Contopus_cooperi2,1.382730355514499E10,
Contopus_cooperi3,1.1301967667249971E10,
Cuculus_canorus2,1.2569755906566256E10,
Cuculus_canorus3,4.725391808275E8,
Onychorhynchus_coronatus1,6.299602607082508E9,
Tringa_ochropus2,1.0776595674667503E10,
Tringa_ochropus3,2.4346731673849998E9,
Tringa_solitaria2,1.2282349185912508E10,
Tringa_solitaria3,1.7107447889679985E10,
Vireo_olivaceus1,1.4288770605864983E10,
Vireo_olivaceus2,1.040407614201E10,
